-0.00048828,-3.0518e-05,0.00059509,-0.0018311,-0.0032654,-0.0037079
-0.0013275,-0.0010529,-0.00028992,-0.0031586,-0.0039673,-0.0025024
-0.0027771,-0.002182,-0.001297,-0.002243,-0.0042877,-0.0032959
-0.0026093,-0.0011444,-0.0010376,-0.00090027,-0.0033875,-0.0036011
-0.0019073,0.00010681,0.00064087,-0.00065613,-0.0018921,-0.002655
-0.00048828,0.001297,0.0016327,0.00013733,-0.00080872,-0.0021667
0.00061035,0.0022888,0.0014496,0.0007019,-0.00047302,-0.00061035
0.0013733,0.0020447,0.0007019,-0.00030518,-0.0004425,0.00036621
0.00177,0.0009613,-0.0017853,-0.0013123,-0.00061035,0.00032043
0.00015259,-0.0014343,-0.0042419,-0.0027466,-0.00076294,0.0009613
-0.0020447,-0.0031433,-0.0048218,-0.0043335,-7.6294e-05,0.00022888
-0.0032654,-0.0047607,-0.0045166,-0.0039368,-0.0012054,-0.0014496
-0.0037994,-0.0061646,-0.0040131,-0.0032501,-0.0038452,-0.0019073
-0.0038757,-0.004715,-0.0040588,-0.0039368,-0.0038452,-0.0026398
-0.0020752,-0.0029449,-0.0040741,-0.0040741,-0.003067,-0.0032043
-0.00090027,-0.002655,-0.0035095,-0.0034027,-0.0027771,-0.0015564
-0.0029907,-0.0030975,-0.0028839,-0.0035706,-0.0018158,-0.0016479
-0.0048065,-0.0032349,-0.0024719,-0.0030212,-0.0015411,-0.0041809
-0.0050812,-0.003952,-0.0026703,-0.0012207,-0.0023193,-0.0045471
-0.0045624,-0.0045776,-0.002594,-0.00085449,-0.0037231,-0.0044098
-0.0041809,-0.0024719,-0.0015869,-0.0025635,-0.0047455,-0.0055542
-0.0050354,-0.00088501,-0.0011749,-0.0040436,-0.0050812,-0.0067139
-0.0057373,-0.0015106,-0.0016022,-0.0042725,-0.0054169,-0.0070801
-0.0056152,-0.0025635,-0.0023804,-0.0043793,-0.0054932,-0.0067902
-0.004837,-0.0034943,-0.0028076,-0.0042419,-0.0055542,-0.0071564
-0.0046692,-0.0033722,-0.0028992,-0.0038605,-0.0059814,-0.0067902
-0.0052643,-0.0038757,-0.0037994,-0.0037994,-0.0057526,-0.0061188
-0.0045319,-0.0046082,-0.0039368,-0.0043182,-0.0047455,-0.0055389
-0.0035706,-0.0036621,-0.0038147,-0.0045319,-0.0041504,-0.0037537
-0.0030823,-0.0026398,-0.0038757,-0.0039368,-0.0031586,-0.0031281
-0.0014343,-0.0017853,-0.0033875,-0.0033722,-0.0020752,-0.0021362
0.00024414,-0.0013428,-0.0033569,-0.0023651,-0.0017395,0.00091553
0.0013428,-0.00062561,-0.0023956,-0.0014496,-0.00036621,0.0016785
0.0015869,0.00036621,-0.00056458,-0.0015259,0.00024414,0.00053406
0.0011444,0.00061035,0.0010376,-0.0005188,-0.0009613,0.00012207
0.0015869,0.0028076,0.0029755,0.0013885,-0.00088501,0.00028992
0.002182,0.0054779,0.0043335,0.0023956,0.00054932,0.00050354
0.0033875,0.0058594,0.0046234,0.0027313,0.002121,0.00050354
0.0048676,0.0055084,0.0042572,0.0025787,0.0025635,0.0013275
0.0045471,0.0044098,0.0037842,0.0031433,0.0015259,0.0020142
0.0035858,0.0033417,0.0042877,0.0037689,0.0015717,0.0021057
0.0031586,0.0029297,0.0039673,0.0029144,0.0029755,0.0035553
0.0028839,0.0028534,0.0015411,0.0027924,0.0041504,0.0045013
0.0027313,0.003418,0.00010681,0.0026398,0.0056305,0.0037994
0.0032501,0.0021973,-0.0002594,0.0015411,0.0056305,0.0039978
0.0037384,0.00015259,-0.0010223,0.0015106,0.0036316,0.0045013
0.0027466,-0.00047302,-0.00064087,0.00061035,0.0026398,0.0043945
0.00091553,-0.0011749,-0.00018311,-0.00045776,0.0020447,0.0036316
-0.0007782,-0.0013123,-0.0015259,0.00039673,0.0011444,0.0012665
-0.0021057,-0.00097656,-0.0029297,0,0.00082397,-0.0013733
-0.0028381,-0.0019684,-0.0029602,-0.001358,-0.00016785,-0.0026855
-0.0034485,-0.0040283,-0.002594,-0.0018921,-0.0018005,-0.0029449
-0.0037231,-0.0046387,-0.0027313,-0.0026855,-0.0022278,-0.0029907
-0.0028687,-0.0030975,-0.0031738,-0.0032349,-0.0019836,-0.0028381
-0.0014954,-0.0012512,-0.0029449,-0.0028534,-0.0027161,-0.002121
-0.00021362,0.00035095,-0.0012817,-0.0023041,-0.0037384,-0.0017853
0.00082397,0.0016632,0.0014038,-0.0011139,-0.0031433,-0.0015259
0.0015869,0.0041656,0.0040588,0.0011597,-0.0013733,-0.00082397
0.0029602,0.0068359,0.0055695,0.0031738,0.00028992,-0.00028992
0.0043335,0.0078735,0.0067291,0.0042572,0.0027771,0.0014038
0.0046539,0.0085297,0.0080872,0.0056305,0.0046997,0.0040283
0.0054626,0.0077667,0.0087585,0.0073242,0.0044098,0.0046539
0.0061188,0.0064545,0.0085602,0.0069733,0.0040283,0.0038147
0.0055847,0.005661,0.0074005,0.0061798,0.0043182,0.0037689
0.0057678,0.0052032,0.0059204,0.0063171,0.0044098,0.0045319
0.0055847,0.0055542,0.0049286,0.0053711,0.0050201,0.0053406
0.0039063,0.004425,0.0041504,0.0046234,0.005661,0.0053406
0.002594,0.0032654,0.0041656,0.0045471,0.0053558,0.0045013
0.0020142,0.0034637,0.0043488,0.0049438,0.0057526,0.003891
0.0022125,0.001709,0.0026245,0.0058289,0.0067444,0.0040741
0.0024261,-0.00091553,0.00071716,0.0045776,0.0066986,0.0038452
0.0011597,-0.0015869,-0.00024414,0.0027313,0.0050354,0.0031738
-0.00094604,-0.0011292,-0.00090027,0.0011139,0.0017242,0.0020142
-0.0030212,-0.0014191,-0.0011292,-0.0022278,-0.0015411,-0.00067139
-0.0045776,-0.0035706,-0.0030823,-0.0037079,-0.0026855,-0.0037079
-0.0057983,-0.0058136,-0.0058594,-0.003418,-0.0027008,-0.0059357
-0.0066223,-0.0060425,-0.0061646,-0.0041809,-0.0035858,-0.0064545
-0.0065308,-0.0055084,-0.0043182,-0.0037842,-0.0041962,-0.0054016
-0.0059052,-0.0044098,-0.0036011,-0.0033722,-0.0046997,-0.0046234
-0.004364,-0.0042114,-0.0052948,-0.0043488,-0.0054474,-0.0046082
-0.0030365,-0.0048676,-0.0053864,-0.0053253,-0.0050507,-0.0050201
-0.0036163,-0.0034332,-0.0024109,-0.0046234,-0.0048218,-0.0047913
-0.0040894,-0.0018311,-0.00048828,-0.0020752,-0.0048523,-0.0039063
-0.003006,-0.00048828,-0.00056458,-0.00099182,-0.0038147,-0.0034637
-0.0011597,-0.00010681,-0.00047302,-0.0012054,-0.0025177,-0.0026245
0.00093079,-0.00073242,1.5259e-05,-0.0007782,-0.0012512,-0.00036621
0.0026703,0.0015869,0.0014648,0.00088501,0.00047302,0.0027008
0.0050049,0.005127,0.0029907,0.0026703,0.0017395,0.0045776
0.0080566,0.0072327,0.0032654,0.003006,0.0027924,0.0051422
0.0097046,0.0088959,0.0041962,0.0039978,0.0049896,0.0064545
0.0097504,0.0084534,0.0050659,0.0046844,0.0065308,0.0082397
0.0090179,0.0063019,0.005188,0.0045166,0.0067139,0.0088348
0.0076904,0.0063629,0.0064545,0.0061493,0.0065918,0.0081482
0.0062714,0.0072937,0.0072632,0.0079346,0.0074768,0.0068359
0.0055084,0.0072937,0.0067139,0.0080414,0.0088348,0.0060577
0.0055542,0.006012,0.006546,0.0074768,0.0086212,0.0064545
0.0049286,0.0037384,0.0059204,0.0070038,0.007843,0.0068665
0.0031128,0.0013275,0.0037079,0.0058594,0.0066833,0.0062256
0.0023804,-0.00083923,0.0014038,0.0048981,0.0055237,0.0052338
0.00048828,-0.00038147,0.00065613,0.0037994,0.0046692,0.0037384
-0.0028076,-0.0002594,0,0.00021362,0.0027924,0.00050354
-0.0025482,-0.0023041,-0.0015717,-0.0016479,-0.00016785,-0.0016937
-0.0018921,-0.0026245,-0.0017548,-0.001297,-0.0031281,-0.0019379
-0.0026398,-0.00177,-0.001358,-0.0024872,-0.0038605,-0.0028381
-0.0018921,-0.00099182,-0.0013123,-0.0029144,-0.0033417,-0.0028839
-0.00012207,0.00041199,-0.00036621,-0.0023956,-0.0040436,-0.0021515
0.00080872,0.0019379,0.00015259,-0.0016479,-0.0039673,-0.0021362
0.00048828,0.0023956,0.00097656,-0.00054932,-0.0024261,-0.0016022
0.0010529,0.0019531,0.0019684,-0.00032043,-0.0014038,-0.00071716
0.0010986,0.00094604,0.00079346,-0.0013733,-0.0012207,-0.00033569
-1.5259e-05,-0.00064087,-0.0011749,-0.0022278,-0.0014954,-0.0007019
-0.00012207,-0.0013428,-0.0031738,-0.0016174,-0.0013428,-0.0012817
0.00032043,-0.0017395,-0.0046234,-0.0026093,-0.0018921,-0.0013428
0.00065613,-0.0026703,-0.0046539,-0.0045776,-0.0031738,-0.0014496
0.00022888,-0.0037231,-0.0048065,-0.0049896,-0.0033417,-0.00061035
-0.0014648,-0.0052643,-0.0054626,-0.0050964,-0.0028229,0.00021362
-0.0029755,-0.0054779,-0.0070343,-0.0055542,-0.0023499,-0.0017395
-0.003952,-0.0054474,-0.0089722,-0.0066071,-0.0033112,-0.0035248
-0.004715,-0.00737,-0.0089111,-0.0075226,-0.004837,-0.0031586
-0.0035553,-0.0083313,-0.0089111,-0.0079346,-0.0052032,-0.0028992
-0.0033722,-0.0086517,-0.010727,-0.0086365,-0.0058441,-0.0027771
-0.0054626,-0.010071,-0.011337,-0.0097809,-0.0065002,-0.0033264
-0.0067139,-0.0098877,-0.010422,-0.0098267,-0.0067596,-0.0053253
-0.0076141,-0.0088196,-0.0094757,-0.0090485,-0.0077057,-0.0067291
-0.0082245,-0.0085297,-0.0086365,-0.0083313,-0.0081482,-0.0077515
-0.009079,-0.0080414,-0.0085449,-0.0074768,-0.0076294,-0.0091095
-0.010803,-0.008667,-0.0082092,-0.0072021,-0.0068665,-0.0097809
-0.010971,-0.009552,-0.0065613,-0.0061035,-0.0070953,-0.0095978
-0.0093231,-0.0085754,-0.0047913,-0.0048065,-0.0079193,-0.008255
-0.0075226,-0.0063019,-0.0040283,-0.0050507,-0.0077667,-0.0076752
-0.0066833,-0.0041199,-0.0036011,-0.0051422,-0.0078278,-0.0075226
-0.0068359,-0.0039215,-0.0033417,-0.0047302,-0.0066223,-0.0067139
-0.0059662,-0.004364,-0.0031586,-0.0037537,-0.0042114,-0.0065155
-0.0048523,-0.0037689,-0.0015717,-0.0020294,-0.0038452,-0.0053864
-0.0046082,-0.0018616,0.00091553,-0.00045776,-0.0041962,-0.004425
-0.0019684,0.0016327,0.0032349,0.0016479,-0.0031891,-0.0036316
0.0011444,0.0037842,0.0046234,0.0031433,-0.0016174,-0.0013275
0.0020447,0.0041656,0.0042267,0.0023804,4.5776e-05,0.00045776
0.0030823,0.0050049,0.0038452,0.0020142,0.0015411,0.0019684
0.0041351,0.0055237,0.0046692,0.0035553,0.0027161,0.0025787
0.004425,0.0051727,0.0056,0.0047302,0.0036011,0.002533
0.0033264,0.0048523,0.0053558,0.0042267,0.0029602,0.0040741
0.0020599,0.004715,0.0043488,0.0043182,0.0028687,0.0036011
0.0023193,0.0043488,0.0036011,0.0037537,0.0036163,0.0015411
0.0027008,0.0030975,0.0025177,0.00082397,0.002243,0.0021057
0.002182,0.0019684,0.0015869,0.00024414,0.00093079,0.0025177
0.001358,0.0019073,0.0016785,0.0011139,-9.1553e-05,0.0014343
0.0012207,0.0016327,0.0021667,0.0010986,-0.00083923,0.00059509
0.00091553,0.0016479,0.0011444,0.0014954,0.00032043,0.00038147
-0.00010681,0.0010529,-0.00090027,0.0011597,0.0017548,0.00076294
-0.0011902,-0.0011749,-0.0013275,0.0015717,0.003006,0.00074768
-0.00094604,-0.0019073,-0.0007019,0.0028992,0.0032501,0.0004425
-0.00033569,-0.00018311,0.0005188,0.0028687,0.0015564,0.00022888
0.00045776,0.0018768,0.00177,0.0010529,-4.5776e-05,-9.1553e-05
0.0026245,0.0028229,0.0015259,-0.0009613,-0.00067139,0.00076294
0.0030212,0.0032501,0.0016479,-0.0017853,-0.0018005,0.0015717
0.003418,0.0042725,0.0031281,-0.0013123,-0.0023651,0.0014801
0.004837,0.005722,0.004715,0.0024109,-0.00021362,0.0021362
0.0044556,0.0076599,0.0067139,0.0061951,0.0031738,0.0025787
0.0049286,0.0092773,0.0088043,0.0073242,0.0056305,0.0026703
0.0059509,0.0094604,0.0097809,0.0080414,0.0056152,0.0039215
0.0062714,0.0089874,0.0099182,0.0076447,0.0051117,0.0055542
0.0076294,0.0084686,0.0089722,0.0080872,0.0072937,0.0075531
0.0080719,0.0074615,0.0069122,0.0088501,0.0091858,0.0095062
0.0080719,0.0066376,0.0062103,0.007431,0.0086823,0.0090179
0.0088654,0.0073395,0.0068054,0.0066223,0.0071716,0.0074158
0.0081177,0.0079193,0.0069122,0.0060425,0.0055084,0.0065308
0.0074005,0.0081329,0.0066528,0.0052795,0.0046082,0.0059509
0.0077362,0.0083313,0.0063019,0.0054321,0.0043488,0.0057068
0.0071716,0.0070496,0.0064545,0.0046844,0.0045776,0.0053711
0.0062103,0.0065155,0.0061035,0.0035095,0.0044708,0.0051422
0.005249,0.0059052,0.0046234,0.0030975,0.0028534,0.0046692
0.0043335,0.0036011,0.0027771,0.0029755,0.0020905,0.003418
0.003418,0.0018158,-3.0518e-05,0.0019226,0.0025787,0.0027924
0.0019684,-0.00042725,-0.0018768,7.6294e-05,0.002533,0.0030212
0.00032043,-0.0023346,-0.0031433,-0.00038147,0.0024109,0.0025635
-0.00093079,-0.0029449,-0.0048065,-0.0013733,0.001297,0.0013733
-0.0010834,-0.003891,-0.0036316,-0.0032501,-0.00056458,0.00019836
-0.0016174,-0.0034485,-0.002594,-0.0033264,-0.0020142,-0.0009613
-0.0027161,-0.0028687,-0.0037994,-0.0036469,-0.0028229,-0.0021362
-0.0023956,-0.0034485,-0.0038452,-0.0034943,-0.002533,-0.002533
-0.0018463,-0.002243,-0.002121,-0.0014954,-0.0020142,-0.001236
-0.00054932,-9.1553e-05,7.6294e-05,4.5776e-05,-0.00036621,0.00027466
0.0019073,0.0010529,-0.00030518,0.0014648,0.001358,0.00074768
0.0030365,0.00074768,-0.0014038,0.0015411,0.0014343,0.0019684
0.0023041,-0.0002594,0.00056458,0.0007019,0.0019684,0.003067
0.00085449,0.00032043,0.0023804,0.0012207,0.0019226,0.0021515
7.6294e-05,0.0023193,0.0029449,0.0015411,0.00053406,0.0009613
-0.0007782,0.0037231,0.004364,0.0024414,0.00027466,-0.00057983
-0.0011749,0.0035858,0.0051575,0.0037231,0.0012207,-0.0022736
-0.00074768,0.0023041,0.0047913,0.0045166,0.0020905,-0.0018616
-0.0014191,0.0013885,0.0046234,0.0049591,0.002121,-0.0016632
-0.0015106,0.0013275,0.0045929,0.0038757,0.0016022,-0.0019379
-0.00088501,0.0015106,0.0040436,0.0032806,0.002121,-0.00027466
-0.00041199,0.002182,0.0032654,0.0040588,0.0040588,0.0012817
0.0021515,0.002182,0.0028381,0.0046082,0.0045776,0.0026093
0.0036163,0.0015106,0.0028534,0.0049438,0.0036163,0.0040741
0.0020752,0.0024414,0.0034485,0.004425,0.0046234,0.0038605
0.0023499,0.0038147,0.0040436,0.003479,0.0053406,0.0023499
0.00354,0.00383,0.0040894,0.0041046,0.0046082,0.0019226
0.0031586,0.0025024,0.0034637,0.0045013,0.0047302,0.0032501
0.0023041,0.00061035,0.0023193,0.0029602,0.0036163,0.0037689
0.00088501,-0.00024414,0.00039673,0.0013275,0.0020905,0.002182
-0.00061035,-0.00061035,-0.0015106,0.00028992,0.0018768,0.00047302
-0.0013733,-0.0022583,-0.002121,-0.00054932,0.0014191,0.00035095
-0.0012054,-0.0037689,-0.0030212,-0.00088501,0.0007019,0.00094604
-0.0012054,-0.003479,-0.0041199,-0.00061035,0.0005188,0.00036621
-0.0011444,-0.0033722,-0.0033112,-0.00086975,0.0009613,0.00047302
-0.00068665,-0.0029755,-0.0018158,-0.0013275,0.00068665,0.0016632
-0.00048828,-0.0014343,-0.0014496,-0.0018463,-1.5259e-05,0.00074768
-0.00028992,-0.001709,-0.0018921,-0.0021973,-0.00047302,-0.00056458
-0.0010223,-0.0026703,-0.0024261,-0.0011749,-0.0011597,-0.00012207
-0.0016174,-0.002182,-0.0020599,-0.0010223,-0.0012817,0.00042725
-0.0013733,-0.00090027,-0.00085449,-0.0018005,-0.00090027,-0.00038147
-0.00085449,0.00090027,-0.00030518,-0.00097656,-0.00074768,-0.0014343
0.00094604,0.0019073,0.0004425,0.00024414,-0.00065613,-0.0010834
0.0021362,0.0022278,0.0016327,0.00057983,-0.00013733,-0.00053406
0.0018616,0.0027924,0.0020599,0.0007019,0.0004425,-0.00010681
0.0010681,0.0031586,0.002594,0.0020142,0.00076294,0.00010681
-0.00015259,0.0033875,0.0040741,0.0032654,0.00088501,-0.0007019
-0.00032043,0.0032501,0.004364,0.0022583,0.00018311,-0.0014801
0.00064087,0.0018921,0.0026093,0.0012054,-0.00045776,-0.0022278
0.0002594,4.5776e-05,0.0011597,0.0013733,-9.1553e-05,-0.0015259
-0.0014648,-0.00090027,-0.00012207,0.0012817,3.0518e-05,0.0004425
-0.0017242,-0.00080872,-1.5259e-05,0.00021362,0.00080872,0.00065613
0.00045776,7.6294e-05,0.001236,0.0005188,0.0022278,0.0012054
0.003067,0.0016785,0.0010376,0.0027313,0.0022583,0.0028687
0.0037384,0.0030365,0.0012665,0.0033112,0.0024719,0.0026398
0.0031586,0.0032654,0.0016327,0.0034943,0.0038452,0.0016632
0.0027466,0.0033112,0.0018616,0.003479,0.0040741,0.0023804
0.0027618,0.0028229,0.0023499,0.0023193,0.0030212,0.0028381
0.0024567,0.0010986,0.0015869,0.0015717,0.0023651,0.0018463
0.0014343,0.00027466,0.00059509,0.00059509,0.0015869,0.00093079
0.00033569,6.1035e-05,-0.00065613,0.00032043,0.00047302,0.00027466
-0.00064087,-0.0007782,-0.0019684,1.5259e-05,-0.00041199,0.00036621
-1.5259e-05,-0.001358,-0.0013123,-0.00045776,-0.0002594,0.0012512
0.0017548,-0.00082397,0.00010681,0.0007019,0.0011597,0.0017395
0.0025482,0.001358,0.00047302,0.0015259,0.001709,0.0019226
0.0016937,0.0025787,0.0015106,0.0010529,0.00177,0.0021362
0.00041199,0.0017242,0.0032349,0.0014954,0.0024872,0.0014343
0.00071716,0.0012665,0.003479,0.0033569,0.0019379,0.0007019
0.0014954,0.0022888,0.0036163,0.0039063,0.0009613,0.00090027
0.0026245,0.005127,0.0049133,0.003418,0.0015717,0.0012817
0.0052032,0.0077209,0.0063782,0.003891,0.0024567,0.0027924
0.007843,0.0090179,0.0075989,0.0049286,0.0031281,0.0043945
0.0093689,0.0098114,0.0078125,0.0061188,0.003891,0.0050354
0.0097351,0.0092316,0.0071564,0.0068512,0.0045166,0.006546
0.0097046,0.0086517,0.0064697,0.006134,0.0059357,0.0075226
0.0087891,0.009613,0.0065765,0.005188,0.0066986,0.0066376
0.0069122,0.0096741,0.0079956,0.0052338,0.0054626,0.0054169
0.0061798,0.0077972,0.0090332,0.0055542,0.0045166,0.0039673
0.0055695,0.006897,0.0086365,0.0072479,0.00383,0.0035248
0.0042877,0.0076294,0.0081024,0.0078278,0.0034332,0.0036316
0.0043182,0.0080414,0.0084534,0.0063019,0.0044556,0.0022278
0.0050049,0.0082855,0.0083618,0.0064087,0.0044098,0.0016785
0.0050354,0.0082703,0.0070801,0.0052795,0.003891,0.0028381
0.0050964,0.0074005,0.0054474,0.0040283,0.0043793,0.0038147
0.0056458,0.0057068,0.0043182,0.0042725,0.0038757,0.0046234
0.0047302,0.0031281,0.003479,0.0027313,0.003418,0.0045624
0.0034485,0.0015259,0.00045776,0.0014648,0.0025024,0.0035706
0.0028076,0.00056458,-0.0025635,-0.0004425,0.00079346,0.0029755
-4.5776e-05,-0.0013428,-0.0029449,-0.002533,-6.1035e-05,0.0012512
-0.0018921,-0.0028992,-0.0029297,-0.0028992,-0.0013733,-0.0010223
-0.0014038,-0.0037231,-0.0035248,-0.0029297,-0.0020905,-0.0020599
-0.0018311,-0.0034637,-0.0049744,-0.0022736,-0.0019226,-0.0020599
-0.0014954,-0.0033569,-0.0057068,-0.0031128,-0.0023041,-0.00083923
-0.00085449,-0.004364,-0.0047302,-0.005188,-0.0027313,-0.0010223
-0.0027924,-0.0043182,-0.0041351,-0.0054016,-0.0033112,-0.0027008
-0.004303,-0.0045319,-0.0045471,-0.0046844,-0.0036926,-0.0025177
-0.0030212,-0.0051575,-0.0049744,-0.0043335,-0.0036621,-0.0017853
-0.0023804,-0.0052795,-0.0052032,-0.0040741,-0.0036469,-0.0026245
-0.0026703,-0.0052948,-0.0057983,-0.0050964,-0.0036774,-0.0032959
-0.0026398,-0.0041656,-0.0059204,-0.0064392,-0.0041046,-0.0027771
-0.0033417,-0.0038605,-0.0057526,-0.0053253,-0.0034637,-0.0024719
-0.0042267,-0.005127,-0.0057373,-0.0041656,-0.0016785,-0.0019073
-0.0042572,-0.0062256,-0.005722,-0.0041199,-0.0013428,-0.00053406
-0.00354,-0.0059052,-0.0062714,-0.0037384,-0.00068665,0.00030518
-0.0031281,-0.0045929,-0.0050812,-0.0031433,-0.00018311,-0.00057983
-0.0023041,-0.0036011,-0.0038757,-0.0026093,-0.0018311,-0.002533
-0.002243,-0.0030975,-0.0039825,-0.0032501,-0.0026703,-0.0032043
-0.0041962,-0.0031891,-0.0025787,-0.0036926,-0.0037994,-0.0033722
-0.0054932,-0.0038147,-0.0024719,-0.0036011,-0.0050354,-0.0040741
-0.0061646,-0.005127,-0.0035248,-0.0039673,-0.0038452,-0.0050354
-0.0065918,-0.0063324,-0.0046234,-0.0037079,-0.0038452,-0.0064697
-0.0073547,-0.0073395,-0.0059052,-0.0041962,-0.005722,-0.0070801
-0.0087585,-0.0068665,-0.0046082,-0.0049286,-0.0070343,-0.0082397
-0.0096283,-0.0056458,-0.003479,-0.0050507,-0.0082703,-0.0098877
-0.011002,-0.0063934,-0.0042877,-0.006134,-0.00914,-0.010895
-0.010513,-0.0066528,-0.0054016,-0.0074921,-0.0089111,-0.011673
-0.0081787,-0.0066986,-0.0082092,-0.0088806,-0.0084229,-0.010056
-0.0073395,-0.0077972,-0.0099792,-0.0093689,-0.0082245,-0.0070801
-0.0064392,-0.0080872,-0.0081329,-0.0082703,-0.0079346,-0.0062256
-0.0056458,-0.0077209,-0.0061493,-0.0068817,-0.0075073,-0.0070953
-0.006134,-0.0069733,-0.0054932,-0.0046844,-0.0066376,-0.0070953
-0.0071106,-0.0056458,-0.0045471,-0.0037079,-0.0051117,-0.0063019
-0.006134,-0.003418,-0.0031586,-0.0050354,-0.0049438,-0.0058441
-0.0030823,-0.0023804,-0.0031128,-0.0057068,-0.0064697,-0.005127
-0.0019226,-0.0032349,-0.0043335,-0.0061646,-0.0068665,-0.0042572
-0.0024719,-0.0033264,-0.005127,-0.0063171,-0.0056305,-0.0037231
-0.0030823,-0.0036621,-0.0052948,-0.0055542,-0.0043793,-0.003952
-0.0039673,-0.0041656,-0.0050201,-0.0058289,-0.0045624,-0.0039368
-0.0031281,-0.0037231,-0.0046692,-0.0064697,-0.0066528,-0.0036163
-0.0013733,-0.0039825,-0.0057373,-0.0064087,-0.0084229,-0.0038605
-0.0027008,-0.0045624,-0.0081787,-0.0071411,-0.0084076,-0.0046082
-0.0056763,-0.006073,-0.009079,-0.0081329,-0.0066376,-0.0066223
-0.0068359,-0.0079803,-0.0086212,-0.0076447,-0.0045319,-0.0070038
-0.0070953,-0.0078583,-0.008255,-0.0073853,-0.0045319,-0.0046234
-0.0061646,-0.0077667,-0.0071869,-0.0070953,-0.0055389,-0.0040131
-0.0035248,-0.0075226,-0.0063477,-0.0053558,-0.0058899,-0.0042114
-0.0028534,-0.0054626,-0.0061951,-0.0049133,-0.0053253,-0.0028839
-0.0038605,-0.0043945,-0.0061798,-0.0053101,-0.00383,-0.0028229
-0.0037842,-0.0046692,-0.0054169,-0.0050659,-0.0033112,-0.0033722
-0.0039978,-0.0050354,-0.0045319,-0.0044403,-0.0039063,-0.0036316
-0.0050201,-0.0055237,-0.0047607,-0.0033569,-0.0041199,-0.0049133
-0.0058441,-0.0049744,-0.0037079,-0.0027618,-0.0046844,-0.005661
-0.0061035,-0.0039215,-0.0013428,-0.0021362,-0.0054169,-0.0063477
-0.0052032,-0.0029297,-0.00074768,-0.0017242,-0.0051117,-0.0067902
-0.0043945,-0.0024109,-0.00093079,-0.00083923,-0.003418,-0.0049438
-0.0052032,-0.0027161,0.00021362,0.001709,-0.00067139,-0.0025635
-0.005127,-0.0026093,0.0012817,0.0020752,0.00065613,-0.001297
-0.0035248,-0.0017395,0.00085449,0.0011597,0.00079346,-0.0012054
-0.0022583,-0.0015411,-0.00062561,0.0014038,0.0014496,-0.0018463
-0.0010681,-0.0030975,-0.0019226,0.00085449,0.00016785,-0.001236
-0.001297,-0.0036163,-0.0020142,0.00024414,-0.0018005,0.00068665
-0.0021362,-0.0029297,-0.0018005,-3.0518e-05,-0.00083923,0.00054932
-0.00079346,-0.0024109,-0.0019989,-0.00019836,0.00097656,0.00021362
0.00074768,-0.00018311,-0.0014038,9.1553e-05,0.0017395,0.0017395
0.001297,0.001709,0.00057983,0.00016785,0.0014801,0.0016632
0.002655,0.0023804,0.0023651,0.0012512,0.0009613,0.001709
0.0039215,0.0036774,0.0032806,0.0022125,0.0020905,0.0024872
0.0040741,0.0049438,0.0040741,0.0023346,0.0029907,0.0023651
0.0043488,0.0056305,0.0046082,0.0041199,0.0027924,0.003067
0.004425,0.0058899,0.0053558,0.0050354,0.0028381,0.003418
0.0042267,0.0054321,0.0054321,0.0043488,0.0036469,0.0033112
0.0046997,0.0048523,0.0054474,0.0049896,0.0054169,0.0042725
0.0052185,0.0046234,0.0061493,0.0061493,0.0065155,0.0051117
0.004364,0.0039673,0.0047913,0.0064697,0.0071564,0.0051575
0.0023804,0.0030212,0.0035095,0.0055084,0.0070801,0.0039063
0.0012665,0.0024414,0.0037079,0.0039368,0.0054474,0.0024872
0.002121,0.0023499,0.0032043,0.0032959,0.003418,0.0028381
0.0034637,0.0025787,0.0037384,0.002655,0.0024872,0.0028992
0.0036774,0.0035858,0.0055389,0.0022736,0.0027771,0.0032806
0.0040894,0.0054321,0.0057678,0.0037994,0.0032349,0.0042267
0.0054169,0.0071259,0.0052643,0.0058746,0.0045624,0.0036011
0.0058441,0.0076904,0.0065613,0.0076447,0.0059662,0.0037994
0.0059204,0.0073242,0.0083466,0.0074615,0.0060425,0.0043335
0.0062408,0.0077209,0.0087738,0.0056305,0.0046234,0.0041962
0.0063019,0.0079193,0.007843,0.0058441,0.0028381,0.0048218
0.0061035,0.0074768,0.0071259,0.0061798,0.0035248,0.0047607
0.0058289,0.0082397,0.0071716,0.0055237,0.0046997,0.0048218
0.0065765,0.0095062,0.0074615,0.0054321,0.0045471,0.0053101
